Name,ID,Department,Age,Nationality,Check-In Time,Check-Out Time,Schedule Starting Hour,Schedule Ending Hour,Status,Date,Early Check-In,Late Check-In,Early Check-Out,Late Check-Out,targeted_productivity,smv,wip,over_time,incentive,idle_time,actual_productivity
Allen Hayes,2824,Data,34,Germany,8:23:00,17:48:00,9:00:00,17:00:00,Present,10/07/2023,True,False,True,False,0.7487478026032317,11.259658678878425,0,59,55,19,0.6411319147160446
Allen Hayes,2824,Data,34,Germany,8:23:00,17:48:00,9:00:00,17:00:00,Present,11/07/2023,True,False,True,False,0.8408869024891248,8.963746924883825,3,16,110,13,0.7922431940306138
Allen Hayes,2824,Data,34,Germany,8:23:00,17:48:00,9:00:00,17:00:00,Present,12/07/2023,True,False,True,False,0.7739398817569731,10.820807112554053,1,59,29,11,0.751684570451373
Allen Hayes,2824,Data,34,Germany,8:56:00,16:06:00,9:00:00,17:00:00,Present,13/07/2023,True,False,True,False,0.7842615627054702,10.982919925896732,4,48,157,2,0.7865771193388359
Allen Hayes,2824,Data,34,Germany,9:04:00,16:51:00,9:00:00,17:00:00,Present,14/07/2023,False,True,True,False,0.7154731483550304,11.62344512458163,2,0,151,1,0.7673369897059936
Allen Hayes,2824,Data,34,Germany,9:04:00,16:51:00,9:00:00,17:00:00,Present,15/07/2023,True,False,True,False,0.719912875738603,10.122073163573098,4,10,51,19,0.6552116644998233
Allen Hayes,2824,Data,34,Germany,8:11:00,17:14:00,9:00:00,17:00:00,Present,16/07/2023,True,False,False,True,0.8185477443102319,10.638308348836496,1,26,129,16,0.7924721957579807
Allen Hayes,2824,Data,34,Germany,8:53:00,17:07:00,9:00:00,17:00:00,Present,17/07/2023,True,False,False,True,0.8514807316655361,8.400376736983866,8,45,152,16,0.617112814227151
Allen Hayes,2824,Data,34,Germany,8:53:00,17:07:00,9:00:00,17:00:00,Present,18/07/2023,True,False,True,False,0.8425256230099044,9.50047516335335,3,54,35,5,0.6728124954909743
Allen Hayes,2824,Data,34,Germany,8:10:00,17:17:00,9:00:00,17:00:00,Present,19/07/2023,True,False,False,True,0.8164026780585072,10.924024638176132,7,13,68,19,0.7950035720370894
Allen Hayes,2824,Data,34,Germany,8:30:00,16:51:00,9:00:00,17:00:00,Present,20/07/2023,True,False,True,False,0.8661882470328697,8.544874313693732,3,42,69,20,0.6078842131512303
Allen Hayes,2824,Data,34,Germany,8:30:00,16:51:00,9:00:00,17:00:00,Present,21/07/2023,True,False,True,False,0.7438471603418042,9.152820824064463,1,12,35,28,0.7374510764759294
Allen Hayes,2824,Data,34,Germany,8:53:00,17:15:00,9:00:00,17:00:00,Present,22/07/2023,True,False,False,True,0.899108110809208,8.133372035616372,8,14,147,11,0.7201655041017196
Allen Hayes,2824,Data,34,Germany,8:53:00,17:15:00,9:00:00,17:00:00,Present,23/07/2023,True,False,True,False,0.7626565146675783,10.143791187399883,1,33,42,18,0.6320367202673877
Allen Hayes,2824,Data,34,Germany,8:54:00,17:23:00,9:00:00,17:00:00,Present,24/07/2023,True,False,False,True,0.7724061393769385,11.518264130841978,7,8,167,24,0.7164023902684789
Allen Hayes,2824,Data,34,Germany,8:48:00,16:18:00,9:00:00,17:00:00,Present,25/07/2023,True,False,True,False,0.8768306019241315,9.429022078580887,4,5,71,28,0.7036339301078612
Allen Hayes,2824,Data,34,Germany,9:58:00,17:02:00,9:00:00,17:00:00,Present,26/07/2023,False,True,False,True,0.7905132769371496,10.290178032551962,7,20,79,9,0.7853435367888486
Allen Hayes,2824,Data,34,Germany,9:58:00,17:02:00,9:00:00,17:00:00,Present,27/07/2023,True,False,True,False,0.8689226984347389,10.96866792179156,2,43,190,9,0.6102822006626173
Allen Hayes,2824,Data,34,Germany,9:58:00,17:02:00,9:00:00,17:00:00,Present,28/07/2023,True,False,True,False,0.8729087641881346,11.448158580694924,6,57,130,2,0.7518428037832896
Allen Hayes,2824,Data,34,Germany,9:58:00,17:02:00,9:00:00,17:00:00,Present,29/07/2023,True,False,True,False,0.8840958425369558,11.29140268960993,9,13,30,22,0.6505211540014435
Allen Hayes,2824,Data,34,Germany,9:38:00,16:13:00,9:00:00,17:00:00,Present,30/07/2023,False,True,True,False,0.7137954167622071,11.056734830592564,2,23,11,9,0.6861349266489859
Allen Hayes,2824,Data,34,Germany,8:06:00,16:00:00,9:00:00,17:00:00,Present,31/07/2023,True,False,True,False,0.72189650560089,11.44630788037924,7,58,29,7,0.7302962274644271
Allen Hayes,2824,Data,34,Germany,8:37:00,16:15:00,9:00:00,17:00:00,Present,01/08/2023,True,False,True,False,0.856357523773012,9.937219532052051,3,57,123,14,0.6293525800723428
Allen Hayes,2824,Data,34,Germany,8:37:00,16:15:00,9:00:00,17:00:00,Present,02/08/2023,True,False,True,False,0.8891015793375714,9.712328832790389,3,20,191,0,0.6614531534757957
Allen Hayes,2824,Data,34,Germany,8:37:00,16:15:00,9:00:00,17:00:00,Present,03/08/2023,True,False,True,False,0.7346381869827615,11.564665005064445,6,50,128,11,0.7037714542097799
Allen Hayes,2824,Data,34,Germany,8:37:00,16:15:00,9:00:00,17:00:00,Present,04/08/2023,True,False,True,False,0.8389207160389991,10.836873792020523,9,5,98,26,0.7353106016363432
Allen Hayes,2824,Data,34,Germany,8:37:00,16:15:00,9:00:00,17:00:00,Present,05/08/2023,True,False,True,False,0.7404804848331452,9.650469668539248,5,17,0,15,0.7277171863693632
Allen Hayes,2824,Data,34,Germany,8:30:00,16:54:00,9:00:00,17:00:00,Present,06/08/2023,True,False,True,False,0.7064747661565111,8.24536426386728,0,5,46,15,0.6386211510205962
Allen Hayes,2824,Data,34,Germany,8:41:00,17:03:00,9:00:00,17:00:00,Present,07/08/2023,True,False,False,True,0.7775037300902956,8.74415029750809,7,53,101,24,0.7659762992039519
Allen Hayes,2824,Data,34,Germany,8:41:00,17:03:00,9:00:00,17:00:00,Present,08/08/2023,True,False,True,False,0.700341879663991,8.514363578809496,1,25,22,5,0.6774932084813451
Allen Hayes,2824,Data,34,Germany,8:41:00,17:03:00,9:00:00,17:00:00,Present,09/08/2023,True,False,True,False,0.7306243910185286,9.204485755653375,7,8,50,16,0.6028360862381844
Allen Hayes,2824,Data,34,Germany,8:41:00,17:03:00,9:00:00,17:00:00,Present,10/08/2023,True,False,True,False,0.7904557032780322,8.318466884062705,1,41,117,0,0.7545646491882375
Allen Hayes,2824,Data,34,Germany,8:46:00,17:44:00,9:00:00,17:00:00,Present,11/08/2023,True,False,False,True,0.89358450083345,10.047469735864034,2,30,51,3,0.7434936707582677
Allen Hayes,2824,Data,34,Germany,8:19:00,17:32:00,9:00:00,17:00:00,Present,12/08/2023,True,False,False,True,0.7392177674347653,11.182900464908359,7,39,182,12,0.7033444199562602
Allen Hayes,2824,Data,34,Germany,8:19:00,17:32:00,9:00:00,17:00:00,Present,13/08/2023,True,False,True,False,0.7166993247211613,10.293806416772455,2,6,37,19,0.6782070203535975
Allen Hayes,2824,Data,34,Germany,8:23:00,17:33:00,9:00:00,17:00:00,Present,14/08/2023,True,False,False,True,0.7937242840830858,10.21532264039882,5,40,14,9,0.756144095398469
Allen Hayes,2824,Data,34,Germany,8:23:00,17:33:00,9:00:00,17:00:00,Present,15/08/2023,True,False,True,False,0.7950213544762438,11.861817652609698,7,49,106,2,0.710202859772312
Amber Jones,5755,Data,41,UK,9:28:00,17:25:00,9:00:00,17:00:00,Present,01/01/2023,False,True,False,True,0.7969023326703597,10.649176504476408,6,30,123,6,0.7848592741467979
Amber Jones,5755,Data,41,UK,8:33:00,16:29:00,9:00:00,17:00:00,Present,02/01/2023,True,False,True,False,0.8292652835891614,10.382142414527443,1,6,27,29,0.6106470653473594
Amber Jones,5755,Data,41,UK,,,9:00:00,17:00:00,Absent,03/01/2023,,,,,0.7902980403830753,8.903359334935269,9,34,163,29,0.6548314431175266
Amber Jones,5755,Data,41,UK,9:29:00,16:31:00,9:00:00,17:00:00,Present,04/01/2023,False,True,True,False,0.7115189678871883,8.645013124668964,9,50,70,15,0.7345664900938422
Amber Jones,5755,Data,41,UK,,,9:00:00,17:00:00,Absent,05/01/2023,,,,,0.7007424504695878,10.281412288129017,7,6,32,29,0.758924234409812
Amber Jones,5755,Data,41,UK,8:55:00,17:42:00,9:00:00,17:00:00,Present,06/01/2023,True,False,False,True,0.7995637930556843,11.182652920127722,7,34,48,16,0.7444124178165602
Amber Jones,5755,Data,41,UK,,,9:00:00,17:00:00,Absent,07/01/2023,,,,,0.8944542777069926,8.540093916567809,1,44,173,2,0.7722348271766842
Amber Jones,5755,Data,41,UK,,,9:00:00,17:00:00,Present,08/01/2023,False,False,False,False,0.8586315994094729,9.109187696554962,5,19,71,21,0.7322639803935659
Amber Jones,5755,Data,41,UK,9:22:00,16:51:00,9:00:00,17:00:00,Present,09/01/2023,False,True,True,False,0.8913309733310494,9.746372704782154,4,14,36,18,0.7186421853220116
Amber Jones,5755,Data,41,UK,9:22:00,16:51:00,9:00:00,17:00:00,Present,10/01/2023,True,False,True,False,0.8965765235886598,10.709611262361769,0,56,24,4,0.7065907272859878
Amber Jones,5755,Data,41,UK,9:22:00,16:51:00,9:00:00,17:00:00,Present,11/01/2023,True,False,True,False,0.87777134796802,11.969350691274602,1,6,135,23,0.7678388408963829
Amber Jones,5755,Data,41,UK,9:22:00,16:51:00,9:00:00,17:00:00,Present,12/01/2023,True,False,True,False,0.83451534623339,11.661289486595583,8,37,57,9,0.7134175750287259
Amber Jones,5755,Data,41,UK,9:35:00,17:37:00,9:00:00,17:00:00,Present,13/01/2023,False,True,False,True,0.7234269794465886,11.25648899124276,5,24,182,26,0.7203838458734673
Amber Jones,5755,Data,41,UK,8:56:00,17:31:00,9:00:00,17:00:00,Present,14/01/2023,True,False,False,True,0.738593125542961,9.976631507398022,5,28,68,20,0.7753476397806642
Amber Jones,5755,Data,41,UK,8:56:00,17:31:00,9:00:00,17:00:00,Present,15/01/2023,True,False,True,False,0.7966610271428641,11.441383020189113,2,12,128,5,0.7830635216820663
Amber Jones,5755,Data,41,UK,8:56:00,17:31:00,9:00:00,17:00:00,Present,16/01/2023,True,False,True,False,0.7588856176085821,11.24077796452628,3,4,119,3,0.7742674706581036
Amber Jones,5755,Data,41,UK,8:43:00,16:49:00,9:00:00,17:00:00,Present,17/01/2023,True,False,True,False,0.8223183799849262,9.001818793266203,4,56,199,15,0.6433420222272324
Amber Jones,5755,Data,41,UK,9:39:00,17:45:00,9:00:00,17:00:00,Present,18/01/2023,False,True,False,True,0.894221033689103,9.261217903071742,6,9,171,0,0.6161494879460796
Amber Jones,5755,Data,41,UK,9:39:00,17:45:00,9:00:00,17:00:00,Present,19/01/2023,True,False,True,False,0.7372558382808249,10.294639552867935,1,28,129,4,0.6070181872551634
Amber Jones,5755,Data,41,UK,9:39:00,17:45:00,9:00:00,17:00:00,Present,20/01/2023,True,False,True,False,0.719240795723126,10.05109424280082,4,32,0,26,0.6974125367581414
Amber Jones,5755,Data,41,UK,9:39:00,17:45:00,9:00:00,17:00:00,Present,21/01/2023,True,False,True,False,0.8742689116808947,10.178084057464616,4,43,4,8,0.7989236700030615
Amber Jones,5755,Data,41,UK,9:08:00,17:50:00,9:00:00,17:00:00,Present,22/01/2023,False,True,False,True,0.8461095776917151,8.82739542284429,2,28,134,6,0.7843511638733478
Amber Jones,5755,Data,41,UK,9:08:00,17:50:00,9:00:00,17:00:00,Present,23/01/2023,True,False,True,False,0.7267626596827723,8.506710010518017,8,8,47,24,0.6220142711198045
Amber Jones,5755,Data,41,UK,9:08:00,17:50:00,9:00:00,17:00:00,Present,24/01/2023,True,False,True,False,0.7234401238111277,8.208179482054781,1,56,182,7,0.7431163365600275
Amber Jones,5755,Data,41,UK,8:01:00,17:12:00,9:00:00,17:00:00,Present,25/01/2023,True,False,False,True,0.7150902975956527,8.994172358476922,5,0,185,14,0.7940111116666337
Amber Jones,5755,Data,41,UK,8:01:00,17:12:00,9:00:00,17:00:00,Present,26/01/2023,True,False,True,False,0.8094611002591534,11.214826251879689,7,12,90,16,0.6973610777708228
Amber Jones,5755,Data,41,UK,9:15:00,16:25:00,9:00:00,17:00:00,Present,27/01/2023,False,True,True,False,0.8275531811221849,11.116479960405393,7,41,1,23,0.6820339466314858
Amber Jones,5755,Data,41,UK,9:15:00,16:25:00,9:00:00,17:00:00,Present,28/01/2023,True,False,True,False,0.8066473254589508,9.643252494996657,3,28,106,27,0.6546628596075214
Amber Jones,5755,Data,41,UK,9:49:00,17:00:00,9:00:00,17:00:00,Present,29/01/2023,False,True,False,False,0.7130996010536937,10.582479758138522,8,25,32,28,0.7974058777796013
Amber Jones,5755,Data,41,UK,9:49:00,17:00:00,9:00:00,17:00:00,Present,30/01/2023,True,False,True,False,0.7725731721783179,8.567219457338988,0,52,105,14,0.7941550815646539
Amber Jones,5755,Data,41,UK,9:49:00,17:00:00,9:00:00,17:00:00,Present,31/01/2023,True,False,True,False,0.7164879770259277,8.927070639987953,7,14,110,3,0.6733940488215638
Amber Jones,5755,Data,41,UK,8:51:00,17:24:00,9:00:00,17:00:00,Present,01/02/2023,True,False,False,True,0.791728748859554,11.698160379889107,6,29,65,9,0.7630302637900929
Amber Jones,5755,Data,41,UK,8:51:00,17:24:00,9:00:00,17:00:00,Present,02/02/2023,True,False,True,False,0.8402597346835674,11.39902157981236,9,15,61,10,0.6785580601853017
Amber Jones,5755,Data,41,UK,8:05:00,16:07:00,9:00:00,17:00:00,Present,03/02/2023,True,False,True,False,0.8212616490965537,8.932044099014707,3,59,16,14,0.6752496246922374
Amber Jones,5755,Data,41,UK,8:40:00,16:30:00,9:00:00,17:00:00,Present,04/02/2023,True,False,True,False,0.8513858729678521,10.278480036553244,9,10,184,4,0.6544671258089402
Amber Jones,5755,Data,41,UK,8:08:00,17:22:00,9:00:00,17:00:00,Present,05/02/2023,True,False,False,True,0.8860160269660445,9.387530142187813,9,31,23,28,0.7786102419766807
Amber Jones,5755,Data,41,UK,8:36:00,17:18:00,9:00:00,17:00:00,Present,06/02/2023,True,False,False,True,0.8838181771069842,11.840055688732729,3,50,184,21,0.7341146309271943
Amber Jones,5755,Data,41,UK,8:36:00,17:18:00,9:00:00,17:00:00,Present,07/02/2023,True,False,True,False,0.827544076124672,9.766497229970486,5,46,70,12,0.7441289940476177
Amber Jones,5755,Data,41,UK,8:30:00,17:07:00,9:00:00,17:00:00,Present,08/02/2023,True,False,False,True,0.7574821490350694,10.871113658492133,9,25,137,21,0.6617297164213238
Amber Jones,5755,Data,41,UK,8:30:00,17:07:00,9:00:00,17:00:00,Present,09/02/2023,True,False,True,False,0.8914922217605126,8.002774330812876,1,7,147,23,0.7400646128861548
Amber Jones,5755,Data,41,UK,8:30:00,17:07:00,9:00:00,17:00:00,Present,10/02/2023,True,False,True,False,0.8348865983617122,10.714646522422623,2,34,193,4,0.7802367492821705
Amber Jones,5755,Data,41,UK,8:30:00,17:07:00,9:00:00,17:00:00,Present,11/02/2023,True,False,True,False,0.772700847851523,9.224621842488707,6,57,136,25,0.6601969484649344
Amber Jones,5755,Data,41,UK,8:30:00,17:07:00,9:00:00,17:00:00,Present,12/02/2023,True,False,True,False,0.8560010520761079,11.917968378116251,4,36,27,21,0.6510254667426296
Amber Jones,5755,Data,41,UK,9:34:00,16:27:00,9:00:00,17:00:00,Present,13/02/2023,False,True,True,False,0.8559637798946326,9.009946416505661,9,30,75,23,0.7175078239088356
Amber Jones,5755,Data,41,UK,9:46:00,17:29:00,9:00:00,17:00:00,Present,14/02/2023,False,True,False,True,0.7768334438400897,11.585193812332122,9,18,169,19,0.6824450548976853
Amber Jones,5755,Data,41,UK,9:46:00,17:29:00,9:00:00,17:00:00,Present,15/02/2023,True,False,True,False,0.8328682484328502,8.889022590306721,0,47,163,27,0.6085658642914807
Amber Jones,5755,Data,41,UK,9:46:00,17:29:00,9:00:00,17:00:00,Present,16/02/2023,True,False,True,False,0.8111124974156956,9.008968877829306,0,52,60,24,0.7018746587465992
Amber Jones,5755,Data,41,UK,9:22:00,17:54:00,9:00:00,17:00:00,Present,17/02/2023,False,True,False,True,0.8029250936454675,9.226328384124036,4,21,173,27,0.6217787804939278
Amber Jones,5755,Data,41,UK,9:13:00,17:28:00,9:00:00,17:00:00,Present,18/02/2023,False,True,False,True,0.729356788421823,10.557814689940603,3,40,129,17,0.6598826212973566
Amber Jones,5755,Data,41,UK,9:13:00,17:28:00,9:00:00,17:00:00,Present,19/02/2023,True,False,True,False,0.730349377661244,8.474509355306267,0,39,54,27,0.6059529495158266
Amber Jones,5755,Data,41,UK,9:39:00,16:08:00,9:00:00,17:00:00,Present,20/02/2023,False,True,True,False,0.7446452364733654,11.078344883121474,6,26,103,29,0.7181011425283914
Amber Jones,5755,Data,41,UK,9:39:00,16:08:00,9:00:00,17:00:00,Present,21/02/2023,True,False,True,False,0.8946446035794304,10.577726335734335,1,28,74,7,0.6047499768318694
Amber Jones,5755,Data,41,UK,9:04:00,17:14:00,9:00:00,17:00:00,Present,22/02/2023,False,True,False,True,0.7560082174362575,10.468125496187517,8,38,152,24,0.7153109240815985
Amber Jones,5755,Data,41,UK,9:04:00,17:14:00,9:00:00,17:00:00,Present,23/02/2023,True,False,True,False,0.7446659283860684,8.577462741977945,8,45,39,21,0.6090385332643501
Amber Jones,5755,Data,41,UK,9:24:00,17:45:00,9:00:00,17:00:00,Present,24/02/2023,False,True,False,True,0.7446585357879937,10.179568820193884,4,52,93,13,0.6281951112860493
Amber Jones,5755,Data,41,UK,9:20:00,16:37:00,9:00:00,17:00:00,Present,25/02/2023,False,True,True,False,0.7817920058327591,9.41052827558054,8,44,86,1,0.6579875740196756
Amber Jones,5755,Data,41,UK,9:20:00,16:37:00,9:00:00,17:00:00,Present,26/02/2023,True,False,True,False,0.8329211305730491,11.306339922119587,5,27,59,8,0.7956524549318621
Amber Jones,5755,Data,41,UK,9:20:00,16:37:00,9:00:00,17:00:00,Present,27/02/2023,True,False,True,False,0.7231970948434977,11.657291639125837,1,7,154,29,0.7790847112864695
Amber Jones,5755,Data,41,UK,9:20:00,16:37:00,9:00:00,17:00:00,Present,28/02/2023,True,False,True,False,0.7633695068679652,8.326132787031485,4,22,83,29,0.7312056365707588
Amber Jones,5755,Data,41,UK,9:20:00,16:37:00,9:00:00,17:00:00,Present,01/03/2023,True,False,True,False,0.8985651042803868,10.195644669804413,6,18,28,24,0.7858218507344525
Amber Jones,5755,Data,41,UK,9:20:00,16:37:00,9:00:00,17:00:00,Present,02/03/2023,True,False,True,False,0.7164891300838331,11.667362551268132,2,36,101,17,0.6346174846301468
Amber Jones,5755,Data,41,UK,8:15:00,16:18:00,9:00:00,17:00:00,Present,03/03/2023,True,False,True,False,0.7801230007524507,11.862768565228826,9,9,138,24,0.7283978569817035
Amber Jones,5755,Data,41,UK,8:15:00,16:18:00,9:00:00,17:00:00,Present,04/03/2023,True,False,True,False,0.8539407491789341,11.872388489794007,1,54,23,25,0.6598550651546973
Amber Jones,5755,Data,41,UK,8:52:00,17:20:00,9:00:00,17:00:00,Present,05/03/2023,True,False,False,True,0.8569297764965604,11.716852257950992,9,28,167,18,0.6416590241148956
Amber Jones,5755,Data,41,UK,8:52:00,17:20:00,9:00:00,17:00:00,Present,06/03/2023,True,False,True,False,0.8252518552279211,11.109819084974383,9,12,10,7,0.6865107204224837
Amber Jones,5755,Data,41,UK,8:52:00,17:20:00,9:00:00,17:00:00,Present,07/03/2023,True,False,True,False,0.8120900013449217,10.277310769224563,2,41,28,12,0.7566001670710047
Amber Jones,5755,Data,41,UK,8:30:00,17:30:00,9:00:00,17:00:00,Present,08/03/2023,True,False,False,True,0.7798025470697227,10.143258022010116,6,59,29,24,0.7220338081180538
Amber Jones,5755,Data,41,UK,9:32:00,17:32:00,9:00:00,17:00:00,Present,09/03/2023,False,True,False,True,0.7653021507201935,8.611309879800332,0,21,64,29,0.6111073479044846
Amber Jones,5755,Data,41,UK,9:32:00,17:32:00,9:00:00,17:00:00,Present,10/03/2023,True,False,True,False,0.7066057362604261,10.430448680306338,2,43,72,23,0.6080294291836831
Amber Jones,5755,Data,41,UK,8:43:00,17:29:00,9:00:00,17:00:00,Present,11/03/2023,True,False,False,True,0.7142579882391868,8.068044076461138,2,33,13,10,0.6429436650924409
Amber Jones,5755,Data,41,UK,8:43:00,17:29:00,9:00:00,17:00:00,Present,12/03/2023,True,False,True,False,0.8234033005723599,10.109680359958993,6,6,84,22,0.7449851745622852
Amber Jones,5755,Data,41,UK,8:43:00,17:29:00,9:00:00,17:00:00,Present,13/03/2023,True,False,True,False,0.8401107833225143,8.442128742243899,2,47,178,10,0.6383578163676914
Amber Jones,5755,Data,41,UK,8:43:00,17:29:00,9:00:00,17:00:00,Present,14/03/2023,True,False,True,False,0.8080498786803111,10.665590256333903,0,11,25,3,0.6771397896969035
Amber Jones,5755,Data,41,UK,9:41:00,17:26:00,9:00:00,17:00:00,Present,15/03/2023,False,True,False,True,0.7092715792475054,9.840378532610233,3,15,56,21,0.6588401380209918
Amber Jones,5755,Data,41,UK,9:41:00,17:26:00,9:00:00,17:00:00,Present,16/03/2023,True,False,True,False,0.8471662126944572,9.528523657886645,7,22,32,21,0.7994591995290846
Amber Jones,5755,Data,41,UK,8:28:00,16:53:00,9:00:00,17:00:00,Present,17/03/2023,True,False,True,False,0.7347682206193881,8.152020122541074,8,11,53,4,0.6726766869035051
Amber Jones,5755,Data,41,UK,9:34:00,17:38:00,9:00:00,17:00:00,Present,18/03/2023,False,True,False,True,0.8821696415357975,9.087015560841053,7,23,69,20,0.7001927772089316
Amber Jones,5755,Data,41,UK,8:11:00,16:19:00,9:00:00,17:00:00,Present,19/03/2023,True,False,True,False,0.7794129488226976,9.175730390028152,4,56,1,28,0.733591370236531
Amber Jones,5755,Data,41,UK,9:28:00,17:49:00,9:00:00,17:00:00,Present,20/03/2023,False,True,False,True,0.8371953050874261,9.551722775425866,1,50,121,16,0.6279879160486548
Amber Jones,5755,Data,41,UK,8:15:00,16:25:00,9:00:00,17:00:00,Present,21/03/2023,True,False,True,False,0.7519140687973792,11.17675319801624,2,29,43,23,0.7636092175889978
Amber Jones,5755,Data,41,UK,9:32:00,17:22:00,9:00:00,17:00:00,Present,22/03/2023,False,True,False,True,0.726597889668467,11.476754982600864,8,27,171,1,0.641873401570375
Amber Jones,5755,Data,41,UK,9:32:00,17:22:00,9:00:00,17:00:00,Present,23/03/2023,True,False,True,False,0.7461639366409596,11.300433696722372,9,19,35,9,0.7099157222662124
Amber Jones,5755,Data,41,UK,8:38:00,16:08:00,9:00:00,17:00:00,Present,24/03/2023,True,False,True,False,0.7014943205924371,11.264508595058528,9,44,111,0,0.7239841949050998
Amber Jones,5755,Data,41,UK,8:01:00,17:09:00,9:00:00,17:00:00,Present,25/03/2023,True,False,False,True,0.7705635464755032,10.08622033492982,9,22,30,7,0.7980614215046555
Amber Jones,5755,Data,41,UK,9:04:00,16:40:00,9:00:00,17:00:00,Present,26/03/2023,False,True,True,False,0.7625509452691452,10.51705453038224,1,44,84,20,0.7255372825603972
Amber Jones,5755,Data,41,UK,9:04:00,16:40:00,9:00:00,17:00:00,Present,27/03/2023,True,False,True,False,0.8733109514285075,8.370573480852117,0,18,113,12,0.7470438092806005
Amber Jones,5755,Data,41,UK,8:26:00,17:09:00,9:00:00,17:00:00,Present,28/03/2023,True,False,False,True,0.8704707432436594,11.669512817616912,2,19,36,24,0.6642052047653236
Amber Jones,5755,Data,41,UK,9:38:00,17:45:00,9:00:00,17:00:00,Present,29/03/2023,False,True,False,True,0.8584844394571973,10.371567451457267,3,6,159,26,0.7219197758143608
Amber Jones,5755,Data,41,UK,9:13:00,16:11:00,9:00:00,17:00:00,Present,30/03/2023,False,True,True,False,0.8050023857409528,9.289715262482071,9,45,96,10,0.7613482615666427
Amber Jones,5755,Data,41,UK,9:13:00,16:11:00,9:00:00,17:00:00,Present,31/03/2023,True,False,True,False,0.8546930627328307,8.674057107281019,6,51,6,16,0.7110633984618489
Amber Jones,5755,Data,41,UK,8:47:00,16:54:00,9:00:00,17:00:00,Present,01/04/2023,True,False,True,False,0.8278230985542685,11.250246908173063,7,19,29,23,0.7439297396908937
Amber Jones,5755,Data,41,UK,9:54:00,17:57:00,9:00:00,17:00:00,Present,02/04/2023,False,True,False,True,0.7665238210428659,9.718729432293904,6,33,95,8,0.666228409257508
Amber Jones,5755,Data,41,UK,9:54:00,17:57:00,9:00:00,17:00:00,Present,03/04/2023,True,False,True,False,0.7595210927244053,9.715605230600088,0,52,88,5,0.6348085609490085
Amber Jones,5755,Data,41,UK,9:12:00,16:51:00,9:00:00,17:00:00,Present,04/04/2023,False,True,True,False,0.8547966943920331,8.260071575213182,5,26,189,15,0.789936923970963
Amber Jones,5755,Data,41,UK,9:52:00,16:15:00,9:00:00,17:00:00,Present,05/04/2023,False,True,True,False,0.8075370247933771,10.246141277909906,9,47,58,21,0.609655353025494
Amber Jones,5755,Data,41,UK,9:52:00,16:15:00,9:00:00,17:00:00,Present,06/04/2023,True,False,True,False,0.7632475048874633,9.746800838422178,9,33,0,24,0.7847738503001285
Amber Jones,5755,Data,41,UK,8:35:00,16:21:00,9:00:00,17:00:00,Present,07/04/2023,True,False,True,False,0.8144636182757106,10.868100911696965,5,57,73,8,0.7181912395625991
Amber Jones,5755,Data,41,UK,9:58:00,16:03:00,9:00:00,17:00:00,Present,08/04/2023,False,True,True,False,0.7236078368068896,8.535389770689097,7,23,73,18,0.656564285604497
Amber Jones,5755,Data,41,UK,9:45:00,17:42:00,9:00:00,17:00:00,Present,09/04/2023,False,True,False,True,0.7804965246277169,11.458666120224269,1,49,140,23,0.7153376507655584
Amber Jones,5755,Data,41,UK,9:45:00,17:42:00,9:00:00,17:00:00,Present,10/04/2023,True,False,True,False,0.7524650165467106,11.370568549188995,6,36,193,11,0.6458221331544668
Amber Jones,5755,Data,41,UK,9:45:00,17:42:00,9:00:00,17:00:00,Present,11/04/2023,True,False,True,False,0.7751327969594249,9.777228094310809,6,52,66,13,0.7895487370383185
Amber Jones,5755,Data,41,UK,9:41:00,17:25:00,9:00:00,17:00:00,Present,12/04/2023,False,True,False,True,0.8108909157820059,11.77422243369799,7,2,189,2,0.770007880849556
Amber Jones,5755,Data,41,UK,9:41:00,17:25:00,9:00:00,17:00:00,Present,13/04/2023,True,False,True,False,0.7502737454709099,8.343768733714548,0,36,118,19,0.682061931297812
Amber Jones,5755,Data,41,UK,9:50:00,16:57:00,9:00:00,17:00:00,Present,14/04/2023,False,True,True,False,0.8809907458667735,10.482283012374735,8,2,107,8,0.7059772011625973
Amber Jones,5755,Data,41,UK,9:50:00,16:57:00,9:00:00,17:00:00,Present,15/04/2023,True,False,True,False,0.8716250012635356,10.782939130661001,7,24,198,12,0.6543849668584958
Amber Jones,5755,Data,41,UK,9:50:00,16:57:00,9:00:00,17:00:00,Present,16/04/2023,True,False,True,False,0.725442984201669,11.393957229120044,6,33,79,14,0.7869180943416003
Amber Jones,5755,Data,41,UK,9:50:00,16:57:00,9:00:00,17:00:00,Present,17/04/2023,True,False,True,False,0.7408627100068561,9.706202395534063,2,33,112,5,0.7625605700679144
Amber Jones,5755,Data,41,UK,9:39:00,16:34:00,9:00:00,17:00:00,Present,18/04/2023,False,True,True,False,0.8597863587368088,8.283058560166285,1,41,134,28,0.6764472995193044
Amber Jones,5755,Data,41,UK,9:39:00,16:34:00,9:00:00,17:00:00,Present,19/04/2023,True,False,True,False,0.7019278965149787,8.80096766150491,2,55,44,8,0.6279988557713766
Amber Jones,5755,Data,41,UK,8:29:00,16:47:00,9:00:00,17:00:00,Present,20/04/2023,True,False,True,False,0.8545617215736225,9.295179030182545,2,40,82,14,0.7661478218029922
